subj,item,condition,order,complexity,constituent,position,Q,RT
60,10,a,TSV,RC,main-V1,9,-,250
60,14,a,TSV,RC,main-V1,9,-,424
60,18,a,TSV,RC,main-V1,9,-,280
60,22,a,TSV,RC,main-V1,9,-,374
61,1,a,TSV,RC,main-V1,9,-,293
61,5,a,TSV,RC,main-V1,9,-,267
61,9,a,TSV,RC,main-V1,9,-,391
61,13,a,TSV,RC,main-V1,9,-,311
61,17,a,TSV,RC,main-V1,9,-,399
61,21,a,TSV,RC,main-V1,9,-,231
62,4,a,TSV,RC,main-V1,9,-,297
62,8,a,TSV,RC,main-V1,9,-,332
62,12,a,TSV,RC,main-V1,9,-,407
62,16,a,TSV,RC,main-V1,9,-,323
62,20,a,TSV,RC,main-V1,9,-,374
62,24,a,TSV,RC,main-V1,9,-,301
63,3,a,TSV,RC,main-V1,9,-,510
63,7,a,TSV,RC,main-V1,9,-,819
63,11,a,TSV,RC,main-V1,9,-,501
63,15,a,TSV,RC,main-V1,9,-,496
63,19,a,TSV,RC,main-V1,9,-,699
63,23,a,TSV,RC,main-V1,9,-,416
64,2,a,TSV,RC,main-V1,9,-,285
64,6,a,TSV,RC,main-V1,9,-,320
64,10,a,TSV,RC,main-V1,9,-,326
64,14,a,TSV,RC,main-V1,9,-,304
64,18,a,TSV,RC,main-V1,9,-,255
64,22,a,TSV,RC,main-V1,9,-,412
65,1,a,TSV,RC,main-V1,9,-,313
65,5,a,TSV,RC,main-V1,9,-,301
65,9,a,TSV,RC,main-V1,9,-,264
65,13,a,TSV,RC,main-V1,9,-,374
65,17,a,TSV,RC,main-V1,9,-,371
65,21,a,TSV,RC,main-V1,9,-,337
66,4,a,TSV,RC,main-V1,9,-,291
66,8,a,TSV,RC,main-V1,9,-,327
66,12,a,TSV,RC,main-V1,9,-,539
66,16,a,TSV,RC,main-V1,9,-,300
66,20,a,TSV,RC,main-V1,9,-,324
66,24,a,TSV,RC,main-V1,9,-,292
67,3,a,TSV,RC,main-V1,9,-,259
67,7,a,TSV,RC,main-V1,9,-,235
67,11,a,TSV,RC,main-V1,9,-,395
67,15,a,TSV,RC,main-V1,9,-,265
67,19,a,TSV,RC,main-V1,9,-,284
67,23,a,TSV,RC,main-V1,9,-,291
68,2,a,TSV,RC,main-V1,9,-,922
68,6,a,TSV,RC,main-V1,9,-,592
68,10,a,TSV,RC,main-V1,9,-,429
68,14,a,TSV,RC,main-V1,9,-,539
68,18,a,TSV,RC,main-V1,9,-,351
68,22,a,TSV,RC,main-V1,9,-,407
69,1,a,TSV,RC,main-V1,9,-,459
69,5,a,TSV,RC,main-V1,9,-,246
69,9,a,TSV,RC,main-V1,9,-,338
69,13,a,TSV,RC,main-V1,9,-,353
69,17,a,TSV,RC,main-V1,9,-,208
69,21,a,TSV,RC,main-V1,9,-,333
70,4,a,TSV,RC,main-V1,9,-,337
70,8,a,TSV,RC,main-V1,9,-,765
70,12,a,TSV,RC,main-V1,9,-,384
70,16,a,TSV,RC,main-V1,9,-,430
70,20,a,TSV,RC,main-V1,9,-,402
70,24,a,TSV,RC,main-V1,9,-,443
71,3,a,TSV,RC,main-V1,9,-,367
71,7,a,TSV,RC,main-V1,9,-,496
71,11,a,TSV,RC,main-V1,9,-,423
71,15,a,TSV,RC,main-V1,9,-,598
71,19,a,TSV,RC,main-V1,9,-,406
71,23,a,TSV,RC,main-V1,9,-,418
72,2,a,TSV,RC,main-V1,9,-,377
72,6,a,TSV,RC,main-V1,9,-,320
72,10,a,TSV,RC,main-V1,9,-,273
72,14,a,TSV,RC,main-V1,9,-,684
72,18,a,TSV,RC,main-V1,9,-,729
72,22,a,TSV,RC,main-V1,9,-,554
1,1,a,TSV,RC,main-V2,10,-,524
1,5,a,TSV,RC,main-V2,10,-,2075
1,9,a,TSV,RC,main-V2,10,-,695
1,13,a,TSV,RC,main-V2,10,-,859
1,17,a,TSV,RC,main-V2,10,-,570
1,21,a,TSV,RC,main-V2,10,-,1461
2,4,a,TSV,RC,main-V2,10,-,624
2,8,a,TSV,RC,main-V2,10,-,674
2,12,a,TSV,RC,main-V2,10,-,784
2,16,a,TSV,RC,main-V2,10,-,1003
2,20,a,TSV,RC,main-V2,10,-,565
2,24,a,TSV,RC,main-V2,10,-,1167
3,3,a,TSV,RC,main-V2,10,-,456
3,7,a,TSV,RC,main-V2,10,-,554
3,11,a,TSV,RC,main-V2,10,-,449
3,15,a,TSV,RC,main-V2,10,-,575
3,19,a,TSV,RC,main-V2,10,-,510
3,23,a,TSV,RC,main-V2,10,-,689
4,2,a,TSV,RC,main-V2,10,-,873
4,6,a,TSV,RC,main-V2,10,-,471
4,10,a,TSV,RC,main-V2,10,-,236
4,14,a,TSV,RC,main-V2,10,-,505
4,18,a,TSV,RC,main-V2,10,-,298
4,22,a,TSV,RC,main-V2,10,-,420
5,1,a,TSV,RC,main-V2,10,-,346
5,5,a,TSV,RC,main-V2,10,-,405
5,9,a,TSV,RC,main-V2,10,-,535
5,13,a,TSV,RC,main-V2,10,-,470
5,17,a,TSV,RC,main-V2,10,-,415
5,21,a,TSV,RC,main-V2,10,-,395
6,4,a,TSV,RC,main-V2,10,-,236
6,8,a,TSV,RC,main-V2,10,-,205
6,12,a,TSV,RC,main-V2,10,-,256
6,16,a,TSV,RC,main-V2,10,-,395
6,20,a,TSV,RC,main-V2,10,-,261
6,24,a,TSV,RC,main-V2,10,-,192
7,3,a,TSV,RC,main-V2,10,-,699
7,7,a,TSV,RC,main-V2,10,-,888
7,11,a,TSV,RC,main-V2,10,-,1103
7,15,a,TSV,RC,main-V2,10,-,590
7,19,a,TSV,RC,main-V2,10,-,589
7,23,a,TSV,RC,main-V2,10,-,455
8,2,a,TSV,RC,main-V2,10,-,520
8,6,a,TSV,RC,main-V2,10,-,276
8,10,a,TSV,RC,main-V2,10,-,221
8,14,a,TSV,RC,main-V2,10,-,385
8,18,a,TSV,RC,main-V2,10,-,903
8,22,a,TSV,RC,main-V2,10,-,1113
9,1,a,TSV,RC,main-V2,10,-,709
9,5,a,TSV,RC,main-V2,10,-,829
9,9,a,TSV,RC,main-V2,10,-,589
9,13,a,TSV,RC,main-V2,10,-,1496
9,17,a,TSV,RC,main-V2,10,-,520
9,21,a,TSV,RC,main-V2,10,-,405
10,4,a,TSV,RC,main-V2,10,-,477
10,8,a,TSV,RC,main-V2,10,-,968
10,12,a,TSV,RC,main-V2,10,-,684
10,16,a,TSV,RC,main-V2,10,-,873
10,20,a,TSV,RC,main-V2,10,-,431
10,24,a,TSV,RC,main-V2,10,-,673
11,3,a,TSV,RC,main-V2,10,-,592
11,7,a,TSV,RC,main-V2,10,-,1122
11,11,a,TSV,RC,main-V2,10,-,573
11,15,a,TSV,RC,main-V2,10,-,863
11,19,a,TSV,RC,main-V2,10,-,466
11,23,a,TSV,RC,main-V2,10,-,575
12,2,a,TSV,RC,main-V2,10,-,420
12,6,a,TSV,RC,main-V2,10,-,336
12,10,a,TSV,RC,main-V2,10,-,644
12,14,a,TSV,RC,main-V2,10,-,426
12,18,a,TSV,RC,main-V2,10,-,470
12,22,a,TSV,RC,main-V2,10,-,515
13,1,a,TSV,RC,main-V2,10,-,429
13,5,a,TSV,RC,main-V2,10,-,539
13,9,a,TSV,RC,main-V2,10,-,841
13,13,a,TSV,RC,main-V2,10,-,440
13,17,a,TSV,RC,main-V2,10,-,729
13,21,a,TSV,RC,main-V2,10,-,465
14,4,a,TSV,RC,main-V2,10,-,724
14,8,a,TSV,RC,main-V2,10,-,559
14,12,a,TSV,RC,main-V2,10,-,514
14,16,a,TSV,RC,main-V2,10,-,714
14,20,a,TSV,RC,main-V2,10,-,2984
14,24,a,TSV,RC,main-V2,10,-,883
15,3,a,TSV,RC,main-V2,10,-,509
15,7,a,TSV,RC,main-V2,10,-,660
15,11,a,TSV,RC,main-V2,10,-,420
15,15,a,TSV,RC,main-V2,10,-,460
15,19,a,TSV,RC,main-V2,10,-,470
15,23,a,TSV,RC,main-V2,10,-,431
16,2,a,TSV,RC,main-V2,10,-,639
16,6,a,TSV,RC,main-V2,10,-,634
16,10,a,TSV,RC,main-V2,10,-,595
16,14,a,TSV,RC,main-V2,10,-,399
16,18,a,TSV,RC,main-V2,10,-,500
16,22,a,TSV,RC,main-V2,10,-,515
17,1,a,TSV,RC,main-V2,10,-,444
17,5,a,TSV,RC,main-V2,10,-,1018
17,9,a,TSV,RC,main-V2,10,-,694
17,13,a,TSV,RC,main-V2,10,-,624
17,17,a,TSV,RC,main-V2,10,-,460
17,21,a,TSV,RC,main-V2,10,-,301
18,4,a,TSV,RC,main-V2,10,-,952
18,8,a,TSV,RC,main-V2,10,-,644
18,12,a,TSV,RC,main-V2,10,-,824
18,16,a,TSV,RC,main-V2,10,-,1575
18,20,a,TSV,RC,main-V2,10,-,1477
18,24,a,TSV,RC,main-V2,10,-,1406
19,3,a,TSV,RC,main-V2,10,-,439
19,7,a,TSV,RC,main-V2,10,-,360
19,11,a,TSV,RC,main-V2,10,-,445
19,15,a,TSV,RC,main-V2,10,-,520
19,19,a,TSV,RC,main-V2,10,-,927
19,23,a,TSV,RC,main-V2,10,-,385
20,2,a,TSV,RC,main-V2,10,-,624
20,6,a,TSV,RC,main-V2,10,-,873
20,10,a,TSV,RC,main-V2,10,-,913
20,14,a,TSV,RC,main-V2,10,-,1108
20,18,a,TSV,RC,main-V2,10,-,1322
20,22,a,TSV,RC,main-V2,10,-,1183
21,1,a,TSV,RC,main-V2,10,-,529
21,5,a,TSV,RC,main-V2,10,-,434
21,9,a,TSV,RC,main-V2,10,-,3513
21,13,a,TSV,RC,main-V2,10,-,559
21,17,a,TSV,RC,main-V2,10,-,844
21,21,a,TSV,RC,main-V2,10,-,405
22,4,a,TSV,RC,main-V2,10,-,375
22,8,a,TSV,RC,main-V2,10,-,765
22,12,a,TSV,RC,main-V2,10,-,430
22,16,a,TSV,RC,main-V2,10,-,1472
22,20,a,TSV,RC,main-V2,10,-,2272
22,24,a,TSV,RC,main-V2,10,-,705
23,3,a,TSV,RC,main-V2,10,-,602
23,7,a,TSV,RC,main-V2,10,-,366
23,11,a,TSV,RC,main-V2,10,-,467
23,15,a,TSV,RC,main-V2,10,-,597
23,19,a,TSV,RC,main-V2,10,-,507
23,23,a,TSV,RC,main-V2,10,-,532
24,2,a,TSV,RC,main-V2,10,-,543
24,6,a,TSV,RC,main-V2,10,-,510
24,10,a,TSV,RC,main-V2,10,-,525
24,14,a,TSV,RC,main-V2,10,-,674
24,18,a,TSV,RC,main-V2,10,-,236
24,22,a,TSV,RC,main-V2,10,-,499
25,1,a,TSV,RC,main-V2,10,-,594
25,5,a,TSV,RC,main-V2,10,-,480
25,9,a,TSV,RC,main-V2,10,-,853
25,13,a,TSV,RC,main-V2,10,-,505
25,17,a,TSV,RC,main-V2,10,-,495
25,21,a,TSV,RC,main-V2,10,-,515
26,4,a,TSV,RC,main-V2,10,-,884
26,8,a,TSV,RC,main-V2,10,-,440
26,12,a,TSV,RC,main-V2,10,-,878
26,16,a,TSV,RC,main-V2,10,-,540
26,20,a,TSV,RC,main-V2,10,-,1286
26,24,a,TSV,RC,main-V2,10,-,594
27,3,a,TSV,RC,main-V2,10,-,1491
27,7,a,TSV,RC,main-V2,10,-,734
27,11,a,TSV,RC,main-V2,10,-,599
27,15,a,TSV,RC,main-V2,10,-,2179
27,19,a,TSV,RC,main-V2,10,-,495
27,23,a,TSV,RC,main-V2,10,-,878
28,2,a,TSV,RC,main-V2,10,-,853
28,6,a,TSV,RC,main-V2,10,-,664
28,10,a,TSV,RC,main-V2,10,-,520
28,14,a,TSV,RC,main-V2,10,-,365
28,18,a,TSV,RC,main-V2,10,-,609
28,22,a,TSV,RC,main-V2,10,-,844
29,1,a,TSV,RC,main-V2,10,-,828
29,5,a,TSV,RC,main-V2,10,-,415
29,9,a,TSV,RC,main-V2,10,-,390
29,13,a,TSV,RC,main-V2,10,-,570
29,17,a,TSV,RC,main-V2,10,-,435
29,21,a,TSV,RC,main-V2,10,-,415
30,4,a,TSV,RC,main-V2,10,-,275
30,8,a,TSV,RC,main-V2,10,-,196
30,12,a,TSV,RC,main-V2,10,-,232
30,16,a,TSV,RC,main-V2,10,-,1030
30,20,a,TSV,RC,main-V2,10,-,385
30,24,a,TSV,RC,main-V2,10,-,654
31,3,a,TSV,RC,main-V2,10,-,470
31,7,a,TSV,RC,main-V2,10,-,260
31,11,a,TSV,RC,main-V2,10,-,425
31,15,a,TSV,RC,main-V2,10,-,210
31,19,a,TSV,RC,main-V2,10,-,242
31,23,a,TSV,RC,main-V2,10,-,221
32,2,a,TSV,RC,main-V2,10,-,525
32,6,a,TSV,RC,main-V2,10,-,625
32,10,a,TSV,RC,main-V2,10,-,779
32,14,a,TSV,RC,main-V2,10,-,496
32,18,a,TSV,RC,main-V2,10,-,579
32,22,a,TSV,RC,main-V2,10,-,554
33,1,a,TSV,RC,main-V2,10,-,439
33,5,a,TSV,RC,main-V2,10,-,710
33,9,a,TSV,RC,main-V2,10,-,519
33,13,a,TSV,RC,main-V2,10,-,600
33,17,a,TSV,RC,main-V2,10,-,579
33,21,a,TSV,RC,main-V2,10,-,575
34,4,a,TSV,RC,main-V2,10,-,2965
34,8,a,TSV,RC,main-V2,10,-,873
34,12,a,TSV,RC,main-V2,10,-,634
34,16,a,TSV,RC,main-V2,10,-,844
34,20,a,TSV,RC,main-V2,10,-,684
34,24,a,TSV,RC,main-V2,10,-,809
35,3,a,TSV,RC,main-V2,10,-,565
35,7,a,TSV,RC,main-V2,10,-,525
35,11,a,TSV,RC,main-V2,10,-,773
35,15,a,TSV,RC,main-V2,10,-,385
35,19,a,TSV,RC,main-V2,10,-,880
35,23,a,TSV,RC,main-V2,10,-,927
36,2,a,TSV,RC,main-V2,10,-,266
36,6,a,TSV,RC,main-V2,10,-,216
36,10,a,TSV,RC,main-V2,10,-,499
36,14,a,TSV,RC,main-V2,10,-,246
36,18,a,TSV,RC,main-V2,10,-,779
36,22,a,TSV,RC,main-V2,10,-,231
37,1,a,TSV,RC,main-V2,10,-,1512
37,5,a,TSV,RC,main-V2,10,-,609
37,9,a,TSV,RC,main-V2,10,-,1173
37,13,a,TSV,RC,main-V2,10,-,769
37,17,a,TSV,RC,main-V2,10,-,1156
37,21,a,TSV,RC,main-V2,10,-,589
38,4,a,TSV,RC,main-V2,10,-,2815
38,8,a,TSV,RC,main-V2,10,-,629
38,12,a,TSV,RC,main-V2,10,-,564
38,16,a,TSV,RC,main-V2,10,-,918
38,20,a,TSV,RC,main-V2,10,-,625
38,24,a,TSV,RC,main-V2,10,-,434
39,3,a,TSV,RC,main-V2,10,-,575
39,7,a,TSV,RC,main-V2,10,-,943
39,11,a,TSV,RC,main-V2,10,-,331
39,15,a,TSV,RC,main-V2,10,-,272
39,19,a,TSV,RC,main-V2,10,-,773
39,23,a,TSV,RC,main-V2,10,-,659
40,2,a,TSV,RC,main-V2,10,-,1227
40,6,a,TSV,RC,main-V2,10,-,1815
40,10,a,TSV,RC,main-V2,10,-,674
40,14,a,TSV,RC,main-V2,10,-,1455
40,18,a,TSV,RC,main-V2,10,-,933
40,22,a,TSV,RC,main-V2,10,-,1003
41,1,a,TSV,RC,main-V2,10,-,430
41,5,a,TSV,RC,main-V2,10,-,658
41,9,a,TSV,RC,main-V2,10,-,1262
41,13,a,TSV,RC,main-V2,10,-,599
41,17,a,TSV,RC,main-V2,10,-,5047
41,21,a,TSV,RC,main-V2,10,-,789
42,4,a,TSV,RC,main-V2,10,-,565
42,8,a,TSV,RC,main-V2,10,-,490
42,12,a,TSV,RC,main-V2,10,-,425
42,16,a,TSV,RC,main-V2,10,-,455
42,20,a,TSV,RC,main-V2,10,-,409
42,24,a,TSV,RC,main-V2,10,-,545
43,3,a,TSV,RC,main-V2,10,-,376
43,7,a,TSV,RC,main-V2,10,-,584
43,11,a,TSV,RC,main-V2,10,-,585
43,15,a,TSV,RC,main-V2,10,-,316
43,19,a,TSV,RC,main-V2,10,-,366
43,23,a,TSV,RC,main-V2,10,-,563
44,2,a,TSV,RC,main-V2,10,-,167
44,6,a,TSV,RC,main-V2,10,-,247
44,10,a,TSV,RC,main-V2,10,-,237
44,14,a,TSV,RC,main-V2,10,-,535
44,18,a,TSV,RC,main-V2,10,-,176
44,22,a,TSV,RC,main-V2,10,-,455
45,1,a,TSV,RC,main-V2,10,-,1650
45,5,a,TSV,RC,main-V2,10,-,226
45,9,a,TSV,RC,main-V2,10,-,374
45,13,a,TSV,RC,main-V2,10,-,774
45,17,a,TSV,RC,main-V2,10,-,514
45,21,a,TSV,RC,main-V2,10,-,554
46,4,a,TSV,RC,main-V2,10,-,1262
46,8,a,TSV,RC,main-V2,10,-,641
46,12,a,TSV,RC,main-V2,10,-,325
46,16,a,TSV,RC,main-V2,10,-,360
46,20,a,TSV,RC,main-V2,10,-,564
46,24,a,TSV,RC,main-V2,10,-,852
47,3,a,TSV,RC,main-V2,10,-,1336
47,7,a,TSV,RC,main-V2,10,-,490
47,11,a,TSV,RC,main-V2,10,-,594
47,15,a,TSV,RC,main-V2,10,-,1322
47,19,a,TSV,RC,main-V2,10,-,454
47,23,a,TSV,RC,main-V2,10,-,644
48,2,a,TSV,RC,main-V2,10,-,1008
48,6,a,TSV,RC,main-V2,10,-,952
48,10,a,TSV,RC,main-V2,10,-,709
48,14,a,TSV,RC,main-V2,10,-,794
48,18,a,TSV,RC,main-V2,10,-,589
48,22,a,TSV,RC,main-V2,10,-,668
49,1,a,TSV,RC,main-V2,10,-,490
49,5,a,TSV,RC,main-V2,10,-,455
49,9,a,TSV,RC,main-V2,10,-,460
49,13,a,TSV,RC,main-V2,10,-,440
49,17,a,TSV,RC,main-V2,10,-,1073
49,21,a,TSV,RC,main-V2,10,-,520
50,4,a,TSV,RC,main-V2,10,-,1083
50,8,a,TSV,RC,main-V2,10,-,669
50,12,a,TSV,RC,main-V2,10,-,913
50,16,a,TSV,RC,main-V2,10,-,1287
50,20,a,TSV,RC,main-V2,10,-,1102
50,24,a,TSV,RC,main-V2,10,-,854
51,3,a,TSV,RC,main-V2,10,-,574
51,7,a,TSV,RC,main-V2,10,-,591
51,11,a,TSV,RC,main-V2,10,-,209
51,15,a,TSV,RC,main-V2,10,-,216
51,19,a,TSV,RC,main-V2,10,-,733
51,23,a,TSV,RC,main-V2,10,-,226
52,2,a,TSV,RC,main-V2,10,-,470
52,6,a,TSV,RC,main-V2,10,-,983
52,10,a,TSV,RC,main-V2,10,-,410
52,14,a,TSV,RC,main-V2,10,-,489
52,18,a,TSV,RC,main-V2,10,-,365
52,22,a,TSV,RC,main-V2,10,-,1083
53,1,a,TSV,RC,main-V2,10,-,674
53,5,a,TSV,RC,main-V2,10,-,422
53,9,a,TSV,RC,main-V2,10,-,375
53,13,a,TSV,RC,main-V2,10,-,405
53,17,a,TSV,RC,main-V2,10,-,431
53,21,a,TSV,RC,main-V2,10,-,689
54,4,a,TSV,RC,main-V2,10,-,584
54,8,a,TSV,RC,main-V2,10,-,1064
54,12,a,TSV,RC,main-V2,10,-,1346
54,16,a,TSV,RC,main-V2,10,-,1540
54,20,a,TSV,RC,main-V2,10,-,515
54,24,a,TSV,RC,main-V2,10,-,783
55,3,a,TSV,RC,main-V2,10,-,474
55,7,a,TSV,RC,main-V2,10,-,434
55,11,a,TSV,RC,main-V2,10,-,519
55,15,a,TSV,RC,main-V2,10,-,406
55,19,a,TSV,RC,main-V2,10,-,320
55,23,a,TSV,RC,main-V2,10,-,715
56,2,a,TSV,RC,main-V2,10,-,883
56,6,a,TSV,RC,main-V2,10,-,2486
56,10,a,TSV,RC,main-V2,10,-,525
56,14,a,TSV,RC,main-V2,10,-,540
56,18,a,TSV,RC,main-V2,10,-,609
56,22,a,TSV,RC,main-V2,10,-,1565
57,1,a,TSV,RC,main-V2,10,-,507
57,5,a,TSV,RC,main-V2,10,-,1327
57,9,a,TSV,RC,main-V2,10,-,893
57,13,a,TSV,RC,main-V2,10,-,495
57,17,a,TSV,RC,main-V2,10,-,734
57,21,a,TSV,RC,main-V2,10,-,809
58,4,a,TSV,RC,main-V2,10,-,495
58,8,a,TSV,RC,main-V2,10,-,644
58,12,a,TSV,RC,main-V2,10,-,344
58,16,a,TSV,RC,main-V2,10,-,395
58,20,a,TSV,RC,main-V2,10,-,390
58,24,a,TSV,RC,main-V2,10,-,1302
60,2,a,TSV,RC,main-V2,10,-,498
60,6,a,TSV,RC,main-V2,10,-,565
60,10,a,TSV,RC,main-V2,10,-,490
60,14,a,TSV,RC,main-V2,10,-,492
60,18,a,TSV,RC,main-V2,10,-,886
60,22,a,TSV,RC,main-V2,10,-,1087
61,1,a,TSV,RC,main-V2,10,-,364
61,5,a,TSV,RC,main-V2,10,-,384
61,9,a,TSV,RC,main-V2,10,-,423
61,13,a,TSV,RC,main-V2,10,-,393
61,17,a,TSV,RC,main-V2,10,-,877
61,21,a,TSV,RC,main-V2,10,-,307
62,4,a,TSV,RC,main-V2,10,-,1657
62,8,a,TSV,RC,main-V2,10,-,751
62,12,a,TSV,RC,main-V2,10,-,681
62,16,a,TSV,RC,main-V2,10,-,818
62,20,a,TSV,RC,main-V2,10,-,582
62,24,a,TSV,RC,main-V2,10,-,468
63,3,a,TSV,RC,main-V2,10,-,412
63,7,a,TSV,RC,main-V2,10,-,704
63,11,a,TSV,RC,main-V2,10,-,441
63,15,a,TSV,RC,main-V2,10,-,547
63,19,a,TSV,RC,main-V2,10,-,675
63,23,a,TSV,RC,main-V2,10,-,620
64,2,a,TSV,RC,main-V2,10,-,372
64,6,a,TSV,RC,main-V2,10,-,465
64,10,a,TSV,RC,main-V2,10,-,454
64,14,a,TSV,RC,main-V2,10,-,255
64,18,a,TSV,RC,main-V2,10,-,244
64,22,a,TSV,RC,main-V2,10,-,457
65,1,a,TSV,RC,main-V2,10,-,342
65,5,a,TSV,RC,main-V2,10,-,586
65,9,a,TSV,RC,main-V2,10,-,360
65,13,a,TSV,RC,main-V2,10,-,852
65,17,a,TSV,RC,main-V2,10,-,584
65,21,a,TSV,RC,main-V2,10,-,450
66,4,a,TSV,RC,main-V2,10,-,1488
66,8,a,TSV,RC,main-V2,10,-,776
66,12,a,TSV,RC,main-V2,10,-,1670
66,16,a,TSV,RC,main-V2,10,-,783
66,20,a,TSV,RC,main-V2,10,-,592
66,24,a,TSV,RC,main-V2,10,-,428
67,3,a,TSV,RC,main-V2,10,-,544
67,7,a,TSV,RC,main-V2,10,-,447
67,11,a,TSV,RC,main-V2,10,-,1763
67,15,a,TSV,RC,main-V2,10,-,558
67,19,a,TSV,RC,main-V2,10,-,422
67,23,a,TSV,RC,main-V2,10,-,1227
68,2,a,TSV,RC,main-V2,10,-,580
68,6,a,TSV,RC,main-V2,10,-,1129
68,10,a,TSV,RC,main-V2,10,-,876
68,14,a,TSV,RC,main-V2,10,-,612
68,18,a,TSV,RC,main-V2,10,-,481
68,22,a,TSV,RC,main-V2,10,-,719
69,1,a,TSV,RC,main-V2,10,-,458
69,5,a,TSV,RC,main-V2,10,-,587
69,9,a,TSV,RC,main-V2,10,-,662
69,13,a,TSV,RC,main-V2,10,-,505
69,17,a,TSV,RC,main-V2,10,-,569
69,21,a,TSV,RC,main-V2,10,-,643
70,4,a,TSV,RC,main-V2,10,-,507
70,8,a,TSV,RC,main-V2,10,-,679
70,12,a,TSV,RC,main-V2,10,-,467
70,16,a,TSV,RC,main-V2,10,-,796
70,20,a,TSV,RC,main-V2,10,-,883
70,24,a,TSV,RC,main-V2,10,-,578
71,3,a,TSV,RC,main-V2,10,-,518
71,7,a,TSV,RC,main-V2,10,-,665
71,11,a,TSV,RC,main-V2,10,-,559
71,15,a,TSV,RC,main-V2,10,-,784
71,19,a,TSV,RC,main-V2,10,-,506
71,23,a,TSV,RC,main-V2,10,-,532
72,2,a,TSV,RC,main-V2,10,-,506
72,6,a,TSV,RC,main-V2,10,-,559
72,10,a,TSV,RC,main-V2,10,-,293
72,14,a,TSV,RC,main-V2,10,-,480
72,18,a,TSV,RC,main-V2,10,-,1885
72,22,a,TSV,RC,main-V2,10,-,1660
1,1,a,TSV,RC,,?,1,1776
1,5,a,TSV,RC,,?,1,1980
1,9,a,TSV,RC,,?,1,1143
1,13,a,TSV,RC,,?,1,1069
1,17,a,TSV,RC,,?,1,1677
1,21,a,TSV,RC,,?,1,1179
2,4,a,TSV,RC,,?,1,2100
2,8,a,TSV,RC,,?,1,1135
2,12,a,TSV,RC,,?,1,2428
2,16,a,TSV,RC,,?,1,3889
2,20,a,TSV,RC,,?,1,1452
2,24,a,TSV,RC,,?,1,2533
3,3,a,TSV,RC,,?,1,1577
3,7,a,TSV,RC,,?,1,2065
3,11,a,TSV,RC,,?,1,2056
3,15,a,TSV,RC,,?,1,1716
3,19,a,TSV,RC,,?,1,1428
3,23,a,TSV,RC,,?,1,1687
4,2,a,TSV,RC,,?,1,840
4,6,a,TSV,RC,,?,1,1321
4,10,a,TSV,RC,,?,1,979
4,14,a,TSV,RC,,?,0,7764
4,18,a,TSV,RC,,?,1,1030
4,22,a,TSV,RC,,?,1,1084
5,1,a,TSV,RC,,?,1,1233
5,5,a,TSV,RC,,?,1,1064
5,9,a,TSV,RC,,?,1,2423
5,13,a,TSV,RC,,?,1,1373
5,17,a,TSV,RC,,?,1,1054
5,21,a,TSV,RC,,?,1,1268
6,4,a,TSV,RC,,?,1,2378
6,8,a,TSV,RC,,?,1,1293
6,12,a,TSV,RC,,?,1,2673
6,16,a,TSV,RC,,?,1,6627
6,20,a,TSV,RC,,?,1,2737
6,24,a,TSV,RC,,?,1,3226
7,3,a,TSV,RC,,?,1,1123
7,7,a,TSV,RC,,?,1,2389
7,11,a,TSV,RC,,?,1,2827
7,15,a,TSV,RC,,?,1,1646
7,19,a,TSV,RC,,?,1,3425
7,23,a,TSV,RC,,?,1,1382
8,2,a,TSV,RC,,?,1,1516
8,6,a,TSV,RC,,?,1,3707
8,10,a,TSV,RC,,?,1,1034
8,14,a,TSV,RC,,?,1,1343
8,18,a,TSV,RC,,?,1,1802
8,22,a,TSV,RC,,?,1,1536
9,1,a,TSV,RC,,?,1,3858
9,5,a,TSV,RC,,?,1,980
9,9,a,TSV,RC,,?,1,2016
9,13,a,TSV,RC,,?,1,3141
9,17,a,TSV,RC,,?,1,2100
9,21,a,TSV,RC,,?,1,1288
10,4,a,TSV,RC,,?,1,1930
10,8,a,TSV,RC,,?,1,2504
10,12,a,TSV,RC,,?,1,2185
10,16,a,TSV,RC,,?,1,2587
10,20,a,TSV,RC,,?,1,1875
10,24,a,TSV,RC,,?,1,3938
11,3,a,TSV,RC,,?,1,2002
11,7,a,TSV,RC,,?,1,4893
11,11,a,TSV,RC,,?,1,2354
11,15,a,TSV,RC,,?,1,3460
11,19,a,TSV,RC,,?,1,1596
11,23,a,TSV,RC,,?,1,1656
12,2,a,TSV,RC,,?,1,1706
12,6,a,TSV,RC,,?,1,2369
12,10,a,TSV,RC,,?,1,1603
12,14,a,TSV,RC,,?,1,2922
12,18,a,TSV,RC,,?,1,1143
12,22,a,TSV,RC,,?,1,1328
13,1,a,TSV,RC,,?,1,1393
13,5,a,TSV,RC,,?,1,2384
13,9,a,TSV,RC,,?,1,1189
13,13,a,TSV,RC,,?,1,1029
13,17,a,TSV,RC,,?,1,1916
13,21,a,TSV,RC,,?,1,1359
14,4,a,TSV,RC,,?,1,4855
14,8,a,TSV,RC,,?,1,3768
14,12,a,TSV,RC,,?,1,2887
14,16,a,TSV,RC,,?,1,5118
14,20,a,TSV,RC,,?,1,6458
14,24,a,TSV,RC,,?,1,5123
15,3,a,TSV,RC,,?,1,4153
15,7,a,TSV,RC,,?,1,1865
15,11,a,TSV,RC,,?,1,1469
15,15,a,TSV,RC,,?,1,1583
15,19,a,TSV,RC,,?,1,1428
